"match_id","leagueid","region","duration","first_blood_time","dire_score","radiant_score","radiant_team_id","dire_team_id","radiant_win","exp_15min","teamfight_duration","Tteamfight_deaths","teamfight_frequency","Strength_picked_r","Strength_banned_r","Strength_picked_d","Strength_banned_d","Intelligence_picked_r","Intelligence_banned_r","Intelligence_picked_d","Intelligence_banned_d","Universal_picked_r","Universal_banned_r","Universal_picked_d","Universal_banned_d"
8026347184,17233,3,1898,19,33,35,8629005,2443375,"True",-6015,460,45,10,2,0,1,1,2,0,1,0,0,7,2,6
7767438572,16730,3,2269,198,45,17,2586976,8605863,"False",-1904,406,39,9,2,2,1,0,1,1,0,3,1,2,1,3
7885084850,16059,3,1289,157,15,25,8629005,9425660,"True",4955,175,14,4,2,0,1,0,1,1,1,0,1,4,2,4
7765291895,16740,3,1460,4,32,5,9309054,9403748,"False",-7975,220,21,5,1,3,1,4,3,2,1,1,1,0,2,2
7728215448,16059,3,1870,202,32,23,8629324,9425656,"False",1323,382,32,8,1,1,0,0,2,1,3,0,1,3,1,3
7839449041,16312,3,1743,182,45,36,9018528,8893840,"False",464,540,56,11,2,3,1,5,1,1,2,1,2,2,1,1
7918896763,16059,3,1424,321,31,11,9425660,8629005,"False",432,184,17,4,1,0,2,0,2,0,2,0,1,7,0,4
7560038330,16140,6,2496,74,36,33,9247092,7554697,"False",-5742,421,35,8,2,2,2,1,2,1,1,2,1,2,1,0
8025774802,17366,8,1554,169,34,33,9381131,9530716,"False",2896,429,37,8,3,0,1,2,1,3,1,0,0,4,0,4
7817818686,16059,3,1830,210,26,30,8629317,8629315,"True",-177,332,31,7,2,0,2,1,2,0,1,0,0,4,2,4
8037778348,17299,3,2334,155,20,34,2163,8599101,"True",1526,313,26,6,2,2,2,1,1,3,2,3,1,1,1,2
7918515516,16635,3,2074,86,42,21,8849850,8970060,"False",-523,386,34,8,1,0,1,0,3,2,1,0,0,1,2,7
7735608076,16669,3,2032,147,12,29,1838315,8724984,"True",-1581,79,8,2,1,2,0,3,2,2,3,0,1,1,2,2
7539940347,16053,6,1324,320,5,17,9247354,7554697,"True",7944,38,3,1,1,1,3,2,0,2,1,1,2,2,0,3
7841969373,16881,6,1753,108,9,18,2163,9131584,"True",2480,102,11,2,3,0,2,0,1,0,1,0,0,4,1,3
7555987799,16109,3,2438,136,24,41,8849833,8850016,"True",-28,465,46,11,2,0,1,1,1,0,1,0,0,6,2,6
8023497130,17366,8,2117,129,44,38,9586420,9587203,"False",620,576,49,12,1,1,0,1,3,0,0,2,0,5,3,2
7850084730,16059,3,1244,70,25,48,8629315,2443375,"True",6814,479,45,10,1,0,2,1,2,0,0,2,0,7,1,3
7725071816,16109,3,1419,122,16,31,8849833,8849990,"True",-991,289,26,6,2,0,2,7,3,1,0,0,0,2,0,0
7658342362,16109,3,1938,194,24,28,8849990,8936613,"False",-3023,158,12,3,2,0,1,0,2,0,2,0,0,7,1,7
7751125789,16059,3,1681,67,17,42,8629324,9426115,"True",5783,448,35,9,2,0,1,2,1,0,3,0,2,6,0,1
7871254173,16059,3,1843,90,24,33,8629005,9426115,"True",13,309,32,7,2,0,2,0,2,0,1,0,0,6,0,4
7760494708,16059,3,1766,137,18,29,9425660,8629324,"True",5296,152,13,3,1,0,1,2,2,4,3,2,1,1,0,3
8083232218,17366,8,1853,160,60,33,9628425,9634763,"False",-4320,692,66,15,1,1,3,1,0,3,2,3,3,1,0,3
7655682051,16059,3,1404,4,40,18,8629324,8629318,"False",2364,276,24,7,2,0,1,1,1,0,1,1,1,3,1,1
7841894438,15901,8,2898,24,29,46,9476778,9467025,"True",3034,399,42,9,1,0,0,2,1,0,1,0,2,4,3,3
7613443072,15819,3,2060,5,45,46,8893837,9330492,"True",1410,661,56,14,1,2,1,4,1,2,3,2,3,2,0,1
7617674170,16233,38,1989,238,11,25,7913999,8375259,"True",-1413,241,19,5,1,2,2,0,1,0,0,1,1,3,2,3
7702298106,16312,3,1962,204,22,25,9332046,9332084,"True",2508,96,10,2,2,1,2,4,1,2,2,1,1,1,0,2
8030940036,17299,8,2610,188,28,35,8392558,8850039,"True",1155,384,34,8,2,0,2,2,0,0,1,3,2,3,1,1
7592713554,16109,3,1761,115,18,18,8936613,8849833,"False",-1475,123,12,3,3,0,1,1,0,1,1,0,1,4,2,5
7839552139,16312,3,1610,144,11,28,9018528,8893840,"True",7724,174,16,4,4,2,0,3,0,2,2,2,1,1,2,2
7888291257,16059,3,1408,211,42,13,8629315,9425660,"False",-6020,345,26,7,2,0,1,0,1,0,1,0,1,5,0,4
7840084622,16881,6,2031,76,2,22,8599101,7119388,"True",48,49,4,1,0,1,1,2,0,1,2,0,4,3,1,1
8073702667,17163,3,1665,219,27,29,8849837,8850015,"True",2650,315,26,7,2,0,0,1,3,0,2,0,0,5,1,3
8020357449,16313,3,1492,46,16,28,9332084,9330485,"True",-2353,231,21,5,1,2,2,2,1,1,1,3,2,3,1,1
7982287976,16635,3,2677,439,51,42,8970060,8957156,"False",-695,734,74,15,2,0,1,0,2,0,1,0,0,2,2,7
7630544602,15901,8,1953,107,25,51,8831040,8829924,"True",1581,376,36,8,2,3,1,0,1,2,1,1,0,1,1,3
7657052698,16059,8,2369,290,51,31,8629014,2443375,"False",-16,691,64,14,2,0,1,0,1,0,3,0,1,5,0,3
7652653452,16290,3,2978,7,25,42,8376696,5014799,"True",2735,305,25,7,1,3,2,4,2,1,3,0,1,1,0,3
7611052212,15901,8,1147,69,5,36,9225431,9088071,"True",5867,284,21,6,1,3,1,1,0,1,1,0,3,0,1,3
7670454921,15901,8,1703,318,35,18,9344594,9381131,"False",-3799,395,38,9,1,3,1,2,1,1,1,1,1,2,2,4
7918675068,16635,3,2058,196,35,23,8849833,8936613,"False",1508,355,33,8,1,0,3,0,2,0,1,0,2,0,1,0
7867176472,15901,3,2492,105,41,31,9482061,9467112,"False",-1860,582,47,12,1,2,1,0,2,1,0,1,1,2,2,3
7921789539,15901,8,1658,15,10,41,9360936,9493584,"True",4766,117,10,2,1,2,2,3,1,1,2,0,3,3,1,2
7547483885,15890,5,2329,81,32,34,8911139,9098294,"True",-672,454,41,10,2,1,1,3,1,3,2,0,1,2,1,2
7845475962,16707,3,2381,284,47,24,9478027,5014799,"False",-3754,507,40,11,2,0,0,2,1,2,1,1,1,2,3,2
7900687579,17009,5,2944,138,44,24,9500213,9467430,"False",3026,424,40,8,1,3,0,4,1,1,1,2,1,2,2,1
8076644587,17233,3,1116,126,12,36,9425656,2443375,"True",6495,220,17,5,1,0,1,0,0,0,1,4,1,7,1,3
7737006633,16312,3,1867,103,25,41,8893840,8893837,"True",-1787,616,47,14,2,0,2,1,0,1,2,1,3,3,0,1
7744926770,16534,8,1884,130,26,14,9091942,9360373,"False",987,194,19,4,2,2,1,1,1,0,0,2,1,2,2,4
7755002175,16635,3,2121,197,29,22,8957156,8936613,"False",710,415,37,9,1,1,3,0,2,1,2,1,0,2,0,4
7632760423,16406,2,2386,133,38,17,9254358,8728920,"False",-3061,221,19,5,1,1,1,4,0,1,1,1,1,3,3,1
7550720961,16140,13,2138,85,14,40,9018664,9302709,"True",5743,380,30,8,1,3,1,0,2,0,3,3,1,4,1,3
7788871030,15899,38,3287,84,31,25,2672298,9381358,"False",891,352,27,7,2,1,1,2,1,2,3,1,2,1,0,3
7868261427,16635,3,2156,79,27,40,8849833,8957156,"True",2196,358,34,8,2,0,1,0,2,0,1,0,0,7,1,7
7928421110,16635,3,2237,315,37,25,8849850,8849817,"False",-944,392,32,8,0,0,3,0,1,2,1,0,2,5,1,0
7726828672,16586,5,1255,255,23,6,9005019,9409659,"False",-3615,151,11,3,1,3,0,4,1,1,1,1,2,1,1,1
7705856776,15901,8,1361,251,6,21,9414800,9088071,"True",3258,43,3,1,2,1,0,2,2,1,1,0,1,1,2,3
7905115857,16635,3,2033,213,29,38,8957156,8849837,"True",6937,379,39,8,2,0,2,0,2,7,0,0,0,0,2,7
7610002996,16059,3,1557,203,19,26,2443375,8629318,"True",-8257,350,30,7,1,0,2,0,2,0,1,0,1,7,0,3
8073949783,17233,3,1855,71,49,35,8629317,8629318,"False",3647,444,41,10,1,1,2,0,4,2,0,0,0,3,2,7
7911778490,17030,5,2874,22,32,52,9504797,9504805,"True",2985,549,60,10,1,1,2,3,1,1,1,1,2,1,1,1
7660317430,15819,3,1476,97,30,40,9018543,8864178,"True",-535,313,34,7,1,2,2,4,1,4,1,1,2,1,0,2
7632875386,16406,2,1596,338,7,35,7584152,5020794,"True",4114,102,9,2,1,1,3,2,1,2,1,1,2,2,1,4
7744524849,16059,8,1668,79,45,21,8629005,8629315,"False",7563,413,42,10,1,0,3,7,3,1,2,0,0,3,0,0
7828920704,16881,3,2077,67,9,30,8724984,8605863,"True",3466,152,13,4,1,2,2,1,2,1,1,1,1,2,2,4
7754452093,15901,3,1828,22,54,28,9414461,9360721,"False",-2290,595,59,12,3,2,2,1,1,1,1,1,1,2,2,3
7927895267,16935,8,2261,193,15,20,7119388,8254400,"True",-2459,82,6,2,2,0,3,2,2,2,1,4,0,4,1,0
7909695477,16059,3,1648,316,18,41,9425656,8629317,"True",5504,377,37,8,3,0,1,0,2,0,1,0,0,7,1,4
7915954553,16059,3,1675,667,26,16,8629318,9425656,"False",5615,288,26,6,0,0,2,0,2,0,1,0,2,7,0,4
7776779793,16740,6,2607,127,35,15,9373270,7554697,"False",-6086,367,31,8,2,1,1,0,1,2,2,0,2,1,1,3
7988740461,17199,5,1625,156,27,36,350190,9018664,"True",-1950,399,33,8,0,2,2,0,1,1,2,1,2,2,0,4
7997941268,17126,3,1694,2,32,10,8728920,8599101,"False",-4634,122,9,3,1,1,2,2,1,0,0,2,1,3,1,2
7611850401,16059,3,1550,420,31,20,8629315,8629324,"False",3317,150,14,3,1,1,1,1,2,0,2,0,1,6,0,1
8081389559,17150,19,981,21,8,22,9629804,9629882,"True",3601,128,11,3,0,3,1,1,1,0,2,2,2,4,0,3
7928852560,16312,3,2241,261,31,42,8893840,9330493,"True",-3475,361,29,8,2,2,1,3,0,2,2,1,2,1,1,2
7645078622,16427,3,2685,323,21,33,8724984,8605863,"True",2149,269,29,6,1,5,1,0,1,2,3,1,2,0,0,3
7629875506,15901,8,2107,112,42,31,9225431,8831040,"False",-2807,393,41,8,1,2,0,2,2,3,1,1,1,1,3,3
7704242116,15901,8,1761,109,38,19,9414800,9360721,"False",-1883,306,31,6,2,2,1,1,1,1,1,2,2,1,1,2
7596683957,16109,3,2088,232,35,37,8936613,8850016,"True",1215,450,39,9,0,3,1,0,2,0,1,0,1,1,1,5
8017637141,17272,9,2302,76,17,32,9247354,8291895,"True",-3849,298,25,6,1,3,2,0,1,0,1,2,2,1,0,3
7801881540,16841,38,2348,194,12,29,7732977,9337731,"True",-1902,164,12,4,1,2,1,2,1,0,1,0,1,4,1,2
7527596081,15716,3,2294,4,40,32,8629324,2443375,"",2413,401,34,9,1,1,1,1,3,0,1,0,1,3,1,4
7565481084,15716,3,1705,171,44,25,8629315,8629324,"False",593,421,40,9,1,5,1,3,1,0,2,0,2,1,0,1
8082223614,17509,5,2190,110,35,24,2163,8255888,"False",-2464,350,31,7,0,2,2,4,2,1,3,1,2,1,0,1
7584103800,15819,3,1978,127,28,39,9332059,8936507,"True",-6205,541,47,11,1,1,3,3,2,2,1,1,0,2,1,2
7984037572,16933,5,2037,324,18,10,7976226,9554522,"False",-3519,138,11,3,1,2,1,3,2,1,1,1,1,1,2,0
7916021921,17059,5,2462,26,58,59,350190,9409659,"False",-1407,802,78,18,1,4,2,1,1,1,1,3,3,2,0,2
7903564233,15901,3,2019,35,42,33,8965054,9482722,"False",-2227,516,46,12,1,0,1,0,3,1,1,1,1,3,2,2
7650798934,16390,3,1281,294,4,21,2163,8291895,"True",6629,33,3,1,1,3,1,2,1,1,2,0,1,2,1,2
7623173536,15819,3,1360,177,15,33,8893837,9330492,"True",-1989,278,27,5,3,1,2,5,1,3,3,1,1,1,0,1
8002914580,17199,5,2142,354,26,14,9538207,8911139,"False",-6320,224,25,5,2,0,1,3,1,2,3,2,1,1,1,1
7799121283,15898,3,2403,7,15,33,9247798,9271759,"True",-1912,237,20,5,1,1,0,2,2,0,3,1,1,2,1,2
7931544996,16059,3,1893,358,32,43,8629318,8629315,"True",-3616,497,49,10,0,0,1,0,3,0,3,0,0,6,0,4
7933398011,15901,8,1771,106,49,23,9466524,9493584,"False",2024,320,26,7,2,1,4,0,1,3,0,0,2,0,1,4
7810793004,15901,8,1862,81,6,31,9209880,9466200,"True",3437,241,17,5,2,4,1,0,0,0,1,4,0,2,3,3
7663001844,15889,2,2571,160,38,31,8971308,9302841,"False",1355,530,43,12,1,2,0,3,2,2,1,2,0,2,3,1
7852183388,16743,3,2125,70,29,17,9373270,9466943,"False",-2717,183,16,4,2,2,0,1,0,1,2,0,2,3,0,3
8029531131,17366,3,1821,39,52,18,9586443,8831040,"False",-10630,421,35,10,1,2,0,1,1,2,2,1,3,2,2,3
7735351323,16059,3,1829,236,21,43,8629318,9426115,"True",-678,404,34,8,1,0,1,3,2,0,1,0,1,7,2,3
7959068233,17091,3,2139,143,36,13,9338413,2586976,"False",-146,255,24,6,0,3,2,2,0,0,0,4,3,2,2,1
7732688381,16669,3,2882,7,38,18,8599101,7119388,"False",787,328,25,7,2,2,0,1,2,1,2,0,1,4,2,2
8065748158,17381,3,3595,127,30,33,9247798,9403748,"True",779,293,25,6,0,4,1,2,2,0,1,2,1,2,2,3
7573356834,16108,5,2050,8,44,17,7653080,8736661,"False",-4640,372,40,8,1,1,1,2,1,3,2,1,3,1,1,3
7953528706,16251,8,1984,30,28,32,9532079,9222934,"True",5798,342,34,7,1,1,2,2,1,2,1,4,3,2,2,1
7988782816,15898,3,2660,220,22,20,9449748,9403748,"False",-1162,236,25,6,0,3,1,1,1,1,0,3,3,2,3,2
8047860973,16313,3,1392,191,19,46,9018528,9330493,"True",4474,455,43,9,3,2,1,1,1,3,1,2,1,0,1,3
7956293590,17108,5,2018,277,21,9,9545782,8254145,"False",-6184,70,8,2,0,2,2,1,1,2,1,2,2,1,0,2
7965971916,17135,3,2294,184,31,18,9530947,9498970,"False",-2412,194,22,4,1,3,3,0,2,1,1,4,1,1,1,2
7536321303,16053,2,1558,203,5,28,9247799,8406842,"",11137,169,15,4,2,2,0,3,1,1,1,1,1,2,2,1
7804088213,16840,5,2032,203,24,17,9359842,8597976,"False",1434,189,18,4,1,0,1,1,1,3,0,1,2,1,2,1
7935939606,16635,3,2041,206,27,33,8970060,8849817,"True",-3830,332,33,7,0,2,1,2,2,2,2,0,1,1,1,1
7523915895,16011,5,1671,10,35,23,9247646,9156114,"False",2571,270,24,6,1,4,1,0,1,2,2,2,1,1,1,5
7767414651,16059,3,1776,189,38,27,2443375,9425656,"False",-2446,386,37,8,3,0,1,0,1,0,3,0,1,4,0,2
8048089210,17425,3,2194,80,14,29,8376696,9247798,"True",-1175,129,10,3,1,3,2,4,2,2,1,1,0,0,2,2
7934641102,16635,3,2050,4,34,26,8849850,8849833,"False",1385,281,23,6,0,3,1,0,1,0,3,2,1,2,0,4
7655443478,16476,2,3621,118,41,43,9381678,7584152,"False",-1893,580,59,12,1,4,1,4,1,2,0,0,1,0,2,1
7888848642,16953,3,1627,4,14,34,9360651,9338413,"True",2819,277,25,6,1,4,0,2,2,1,2,2,1,0,2,2
7896104895,17010,13,2616,185,19,32,8574561,9461007,"True",3889,302,23,6,0,1,1,2,0,1,2,1,2,0,2,1
8000082915,17199,5,2739,7,50,30,3339998,8911139,"False",-5484,487,42,11,2,2,2,2,2,1,2,1,1,2,0,3
7778487983,16312,3,1723,471,30,17,9332069,9018543,"False",297,306,29,6,3,2,1,3,1,1,2,2,1,1,1,2
7926496772,15901,8,2204,115,43,43,9466200,9467112,"True",-3229,605,53,13,0,0,1,1,2,3,1,1,2,2,2,2
7670338829,15901,8,1605,215,19,14,9225431,9381131,"False",-1686,133,12,3,2,1,1,1,1,3,1,1,0,1,2,3
7687489160,15898,3,1544,15,7,38,9366989,8376426,"True",6623,250,25,5,0,3,1,1,1,2,3,2,2,1,0,4
8096728321,17366,3,3154,9,61,85,9628797,9492830,"True",3364,981,88,21,2,1,2,5,0,1,1,0,2,3,1,1
8030085332,17163,3,2306,67,40,46,8849833,8970060,"True",-1088,669,59,14,1,0,1,0,3,0,3,0,0,7,0,5
7930326108,16312,3,1539,147,39,17,9018543,9332069,"False",655,276,24,6,3,1,0,1,1,2,2,4,0,3,2,0
7807390720,16743,3,1874,348,12,28,9403748,8376696,"True",3133,197,18,4,2,1,1,2,1,1,0,2,1,3,3,2
7564047535,15819,3,1645,262,35,18,8864178,8936507,"False",-1861,337,32,7,2,1,1,2,2,3,2,2,0,3,1,0
7950990133,15901,8,1623,257,30,13,9461271,9537276,"False",-1160,289,24,6,2,3,2,3,0,1,1,0,3,3,1,3
8099631938,17163,3,2050,473,39,27,8879077,8849837,"False",-3406,389,35,8,2,0,2,1,0,0,2,0,2,6,1,3
7649031953,15901,8,1369,7,56,24,8829924,9360721,"False",-7981,543,54,12,1,0,1,3,1,3,1,1,1,3,1,1
7595482220,16059,3,2183,260,34,19,8629317,8629005,"False",111,291,26,6,3,0,1,0,0,0,3,1,1,7,0,3
7633207514,15901,3,2561,14,45,48,9209880,9225431,"False",2963,723,66,15,3,1,1,3,1,2,1,2,0,1,2,1
7644179619,16390,2,3303,15,47,20,9381166,9381160,"True",891,368,32,8,1,4,2,3,1,1,0,0,1,0,1,2
7948474235,15901,3,2511,284,53,39,9467580,9505605,"False",-1509,637,52,13,1,2,2,2,0,1,0,3,2,2,1,2
7657107909,15819,3,1745,61,35,32,8893840,9330485,"False",2300,394,34,9,2,1,3,3,0,3,0,2,2,1,1,2
7704685513,15901,8,1914,72,23,58,9088071,9397016,"True",1503,437,38,9,1,1,1,1,1,2,2,1,1,1,2,2
8047136517,17425,3,4339,9,30,38,9449748,8376696,"True",-3083,278,23,6,2,2,1,3,0,3,0,0,2,2,2,0
7527538064,16093,8,2274,408,14,37,9081007,8376696,"",-1478,346,32,8,2,1,1,0,0,2,2,1,1,1,2,4
7782422744,16059,3,1507,197,31,17,8629317,9425660,"False",-1932,255,25,5,2,1,0,2,2,0,4,0,0,0,1,3
7976772849,17064,14,3461,78,32,30,9467212,8986802,"False",97,351,36,7,2,4,2,1,1,0,3,1,1,0,0,4
7827410168,15901,8,1467,190,44,12,9367607,9443831,"False",-5549,381,35,8,1,2,2,3,2,0,2,0,1,3,1,3
7600925451,15819,3,1667,320,39,18,9332059,9332084,"False",2526,370,32,8,1,2,2,3,2,2,2,2,1,2,0,2
7642896529,15819,3,1890,108,46,34,9330485,9018543,"False",1049,627,55,12,1,0,1,1,2,4,3,2,1,3,0,1
7533428790,15819,3,1802,43,32,35,8936507,9018543,"",-98,302,33,6,0,2,3,1,1,3,2,2,3,2,0,2
8097370460,17233,3,1587,274,24,26,8629318,8629005,"True",-1326,263,25,5,2,0,2,0,1,0,1,0,0,3,1,7
7762317263,16312,3,1812,255,24,31,8961813,8893840,"True",-1502,460,34,10,1,3,1,1,1,2,3,3,1,2,0,1
8010995985,17233,3,1522,103,32,19,8629324,9426115,"False",1266,322,26,7,2,0,2,0,1,0,2,0,1,7,0,6
7945154162,15901,3,2773,17,29,27,9461271,9531573,"True",-265,179,16,4,1,1,3,1,2,4,0,3,2,2,1,0
8073876622,17509,5,2205,90,23,6,7732977,9498970,"False",-1433,90,7,2,2,3,2,1,1,0,0,3,2,2,2,2
7920377689,16968,5,2770,365,15,23,9449099,8911139,"True",2008,205,16,4,2,4,0,1,2,1,0,3,0,2,4,1
7863040611,15901,3,2089,80,13,34,9487784,9482722,"True",575,220,18,5,0,2,0,3,1,1,0,0,2,3,3,1
8096589357,17366,3,2604,6,44,45,9640917,9517732,"True",-1584,462,36,9,1,3,2,0,1,3,2,2,2,1,1,4
7993042626,17111,3,2240,206,23,18,9403748,8724984,"False",839,247,20,6,0,3,2,2,2,0,0,2,2,3,2,1
7690471515,15901,3,2549,2,42,43,9381131,8829924,"True",1913,696,56,14,0,1,1,0,2,0,1,2,2,2,2,2
7979956332,17233,3,1939,99,44,37,8629315,2443375,"False",2898,505,48,11,0,0,1,0,1,0,2,0,2,7,0,7
7867821697,16251,8,1651,102,11,41,9478113,9488868,"True",6279,242,26,5,2,3,1,0,2,0,1,2,0,3,2,2
7767170278,16059,3,1407,120,36,22,8629005,8629324,"False",2592,412,41,8,1,0,1,0,2,0,2,0,0,7,1,5
7765053810,15901,3,3326,219,54,61,9395679,9433231,"False",4857,701,58,14,2,4,2,1,0,0,2,2,3,3,0,3
8094109267,17233,3,1545,277,45,19,8629324,9425660,"False",-935,460,42,9,3,2,1,0,1,1,2,2,0,4,0,5
7636166663,16059,3,1712,21,41,35,2443375,8629327,"False",497,272,27,6,2,1,1,1,0,1,1,0,2,3,1,5
7749578376,15922,5,1401,213,35,22,9426016,9297546,"False",-1309,285,26,5,1,2,0,1,2,3,1,3,1,1,2,2
7637779023,15901,8,1569,266,40,9,8829924,9225431,"False",-6080,203,17,5,2,3,1,1,2,0,1,0,1,1,1,5
7559434760,16078,2,2388,91,11,36,8205424,5208684,"True",473,278,23,6,2,3,1,1,2,1,1,0,0,1,1,4
7748360451,16059,3,1674,215,12,37,8629318,2443375,"True",-229,175,14,4,1,0,1,0,2,1,2,0,1,1,1,7
7839365998,16059,3,1666,113,36,21,8629317,9425656,"False",-8868,228,20,5,2,0,3,0,2,0,2,1,0,7,0,3
8036646385,16313,3,1872,45,41,34,9330493,8893825,"False",-2768,306,30,8,0,4,2,0,2,2,2,3,2,0,1,2
7687758066,15898,3,1726,133,12,27,2576071,9280056,"True",-1900,239,20,5,1,1,1,2,2,2,0,2,1,1,3,1
7597227611,16059,3,1775,109,22,46,8629318,2443375,"True",4489,406,40,9,2,1,1,0,1,1,2,0,1,5,0,7
8098136032,17366,3,2256,67,65,43,9578410,9641056,"False",-1123,792,66,18,2,0,0,2,1,2,2,1,0,3,1,3
7904149200,16312,3,1891,183,33,20,8864178,9330485,"False",553,260,21,6,1,4,2,0,1,0,1,5,2,3,0,0
7984557695,15901,3,1727,126,44,40,9492830,9088071,"False",1083,708,52,16,2,0,2,3,1,1,0,2,2,1,1,1
7991419781,16313,3,1688,76,34,18,9330492,9332059,"False",-5429,280,26,6,2,1,2,2,3,3,0,2,0,2,2,1
7883444844,16312,3,1853,240,33,37,8936507,9332046,"True",-8118,383,48,8,2,2,1,1,1,2,1,2,1,2,3,2
7899025914,17010,13,3484,121,46,34,9080405,9409659,"True",-781,559,49,12,1,2,1,3,3,0,1,2,1,3,1,0
7774747573,16059,3,2539,146,52,33,8629315,9426115,"False",-6201,573,59,12,3,0,2,0,2,2,1,4,0,5,1,3
7814262812,16775,5,3292,40,48,48,8360138,8254145,"True",-1416,662,65,14,2,1,1,2,0,2,2,0,0,2,2,4
7865249861,16945,15,1380,64,26,53,9466548,9466541,"True",5882,615,54,12,0,0,1,3,2,1,1,0,3,6,1,4
7792933117,16635,3,2027,128,44,37,9025669,8936613,"False",-2919,483,51,10,1,0,2,0,3,0,2,0,1,6,0,4
7791364675,16843,18,1896,72,7,28,9448501,15,"True",528,191,20,5,0,1,2,2,2,1,1,1,2,3,1,3
7723600365,16312,3,2026,149,48,32,8893825,9330493,"False",773,560,45,10,0,0,1,2,2,4,3,1,2,3,0,2
7822922002,16251,8,2676,31,40,24,9338024,8804035,"False",-3672,457,42,9,0,4,1,2,0,1,1,3,3,0,2,2
7524848396,15901,3,1241,8,12,35,9209880,9229377,"True",5386,219,17,5,2,4,1,2,3,1,1,1,0,1,1,2
8012360656,16313,3,1937,88,26,35,9332046,9330492,"True",3259,361,37,7,3,2,1,2,0,3,2,2,0,0,1,2
8045230898,16313,3,1837,196,18,28,9332069,9330485,"True",3363,181,17,3,0,1,1,2,2,2,1,3,1,3,2,0
7928956218,17059,5,2057,118,13,31,9512487,9449099,"True",2942,211,17,5,1,2,1,2,2,3,1,0,1,0,0,3
7772508398,15922,5,1137,15,15,45,9425986,9401941,"True",8860,325,31,7,1,1,1,0,1,1,2,0,1,3,1,7
7798506702,16059,3,1435,206,7,28,8629318,9426115,"True",1245,85,7,2,1,0,2,0,2,0,1,0,1,7,1,7
7874053269,15898,3,1930,92,30,46,9466943,9303665,"True",1006,498,50,11,1,2,1,0,1,0,0,3,2,3,2,3
7686723688,16109,3,1776,98,15,29,8936613,8849850,"True",-795,124,10,3,1,0,1,0,0,0,3,0,1,4,0,4
7917786994,15901,8,1935,227,19,47,8831040,9381131,"True",2383,258,26,6,1,2,2,0,3,1,0,3,1,2,1,2
7851943645,15901,8,1869,10,31,14,9360721,9467112,"False",-206,307,25,7,0,2,1,1,1,0,1,0,2,2,3,2
7595549988,15901,8,3073,5,54,41,9088071,9209880,"True",-1391,442,50,9,2,0,0,1,2,1,1,2,0,2,2,1
7964087169,16251,8,1359,93,26,15,9132931,9487554,"False",-2027,216,19,4,0,2,3,2,1,1,1,2,3,4,0,2
7987323877,16313,3,1407,87,29,20,8893837,9332084,"False",1698,281,25,6,2,1,1,2,1,3,1,1,1,0,2,2
7648797764,16059,3,1884,272,22,27,8629317,8629318,"True",4881,292,24,6,2,2,2,0,2,1,1,0,1,4,1,6
7778627889,15901,8,2096,19,26,50,9414461,9209880,"True",-180,552,47,12,2,4,1,2,1,2,0,0,1,0,4,3
7529296075,16098,19,2282,61,17,29,9005019,8574561,"",1223,335,31,6,0,0,1,2,1,3,0,2,3,2,2,2
7735244469,16312,3,1924,330,27,32,9330493,8864178,"True",-342,418,39,9,2,1,1,3,1,4,1,1,1,1,2,2
7891282828,16059,3,1606,43,16,38,9425656,8629324,"True",2421,310,24,6,2,2,1,0,1,0,3,0,1,4,0,7
8059990814,17163,3,1749,67,19,34,8850016,8970060,"True",-1079,202,16,5,1,0,1,0,4,0,1,0,0,7,1,6
7802070245,16312,3,2098,97,32,48,9330485,8961813,"True",-1203,575,44,13,1,0,0,1,2,4,3,2,2,3,1,1
7520549499,16011,5,1676,9,32,67,8911139,8736661,"True",2673,732,68,14,0,1,1,3,2,3,2,1,3,1,1,2
8087891464,16313,3,1866,380,22,25,8893837,8936507,"True",315,316,29,7,2,1,1,2,1,3,1,2,1,1,2,2
7926432360,16059,3,1461,10,10,37,8629005,8629014,"True",6982,215,20,4,4,0,0,0,1,0,0,0,0,6,2,7
7995839596,17184,7,2512,69,37,25,9546850,9554170,"False",4299,417,35,9,1,3,0,1,3,0,1,2,0,1,3,2
7988466451,17163,3,2377,161,36,36,8970060,8849837,"True",108,383,33,8,2,0,1,0,3,0,0,0,0,7,3,7
8042223755,16313,3,1466,8,28,55,9332059,9330493,"True",5148,610,59,13,4,3,1,2,1,1,3,1,0,1,0,2
7637005216,16343,3,2197,58,43,20,9338413,9017006,"False",-20,326,30,7,1,2,1,5,2,2,1,0,1,3,1,1
7539991943,15901,3,1521,130,17,45,8831040,8829924,"True",1596,388,37,8,1,0,1,0,0,5,2,2,3,2,2,5
8083533085,17163,3,1770,395,33,20,8987220,8970060,"False",-1126,430,40,8,0,0,2,0,1,0,1,0,2,7,1,3
7926123367,16635,3,1739,204,19,35,8849837,8970060,"True",-456,294,26,6,1,0,2,0,2,0,2,0,1,7,0,7
7765323786,16740,3,1295,105,11,40,9396709,8769201,"True",7430,390,31,8,2,0,2,3,1,4,0,1,1,2,1,3
7606710690,15901,8,1314,93,40,17,9209880,9225431,"False",-6744,412,37,8,2,2,0,4,2,1,2,1,1,0,2,2
7548241213,15901,3,1614,158,20,37,8829924,9270745,"True",4736,328,29,6,0,2,1,0,1,2,1,3,2,3,2,3
7554721500,16140,5,2248,295,19,14,8169775,8597976,"False",-654,212,17,5,1,0,2,2,2,2,0,2,0,5,1,0
